S.No,Headline,Source,Link,Category
385,How Huawei plans to outperform global tech leaders with less powerful chips,Hindu,https://www.thehindu.com/sci-tech/technology/how-huawei-plans-to-outperform-global-tech-leaders-with-less-powerful-chips/article70068518.ece,SciTech
386,Meta’s smart glass launch sees glitches during product demos,Hindu,https://www.thehindu.com/sci-tech/technology/metas-smart-glass-launch-sees-glitches-during-product-demos/article70068522.ece,SciTech
387,'Taking over the world': Trump says he hopes AI bosses know what they're doing,Hindu,https://www.thehindu.com/sci-tech/technology/taking-over-the-world-trump-says-he-hopes-ai-bosses-know-what-theyre-doing/article70068521.ece,SciTech
388,"Nvidia spent over $900 million to hire Enfabrica CEO, license technology: Report",Hindu,https://www.thehindu.com/sci-tech/technology/nvidia-spent-over-900-million-to-hire-enfabrica-ceo-license-technology-report/article70068590.ece,SciTech
389,"Trump's AI plan supports antitrust enforcement, DOJ official says",Hindu,https://www.thehindu.com/sci-tech/technology/trumps-ai-plan-supports-antitrust-enforcement-doj-official-says/article70068509.ece,SciTech
390,"SoftBank, OpenAI Japan AI joint venture is delayed",Hindu,https://www.thehindu.com/sci-tech/technology/softbank-openai-japan-ai-joint-venture-is-delayed/article70068592.ece,SciTech
391,Google adds Gemini to Chrome browser after avoiding antitrust breakup,Hindu,https://www.thehindu.com/sci-tech/technology/google-adds-gemini-to-chrome-browser-after-avoiding-antitrust-breakup/article70068510.ece,SciTech
392,"China's DeepSeek says its hit AI model cost just $294,000 to train",Hindu,https://www.thehindu.com/sci-tech/technology/chinas-deepseek-says-its-hit-ai-model-cost-just-294000-to-train/article70068505.ece,SciTech
393,"Nvidia bets big on Intel with $5 billion stake, chip partnership",Hindu,https://www.thehindu.com/sci-tech/technology/nvidia-bets-big-on-intel-with-5-billion-stake-chip-partnership/article70068536.ece,SciTech
394,Science Quiz: When sound gets on the move,Hindu,https://www.thehindu.com/sci-tech/science/science-quiz-when-sound-gets-on-the-move/article70061035.ece,SciTech
395,"Ageing arteries, lingering risks: Covid’s quiet impact on heart health",Hindu,https://www.thehindu.com/sci-tech/health/ageing-arteries-lingering-risks-covids-quiet-impact-on-heart-health/article70059900.ece,SciTech
396,"Indian pharma companies to show healthy revenue growth of 7-9% in FY26, even as U.S. market risks loom: ICRA",Hindu,https://www.thehindu.com/news/national/indian-pharma-companies-to-show-healthy-revenue-growth-of-7-9-in-fy26-even-as-us-market-risks-loom-icra/article70065473.ece,SciTech
397,Nothing launches Ear 3 wireless earbuds with talk button: Price and features,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/nothing-launches-ear-3-wireless-earbuds-with-talk-button-price-and-features/article70065710.ece,SciTech
398,Peyronie’s Disease: breaking myths and embracing modern treatments,Hindu,https://www.thehindu.com/sci-tech/health/peyronies-disease-breaking-myths-and-embracing-modern-treatments/article70051515.ece,SciTech
399,Floods in Pakistan | Green Humour by Rohan Chakravarty,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/floods-in-pakistan-green-humour-by-rohan-chakravarty/article70055913.ece,SciTech
400,"Relationships with AI chatbots made children suicidal, claim three parents at U.S. Senate Judiciary Committee Hearing",Hindu,https://www.thehindu.com/sci-tech/technology/relationships-with-ai-chatbots-made-children-suicidal-claim-three-parents-at-us-senate-judiciary-committee-hearing/article70064991.ece,SciTech
401,Ten things to know about amoebic meningoencephalitis,Hindu,https://www.thehindu.com/sci-tech/health/amoebic-meningoencephalitis-thing-to-know-about-brain-eating-amoebae/article70064373.ece,SciTech
402,"Samsung Galaxy S25 FE Review | Stands strong on AI integration, refined performance and a stellar camera system",Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/samsung-galaxy-s25-fe-review-stands-strong-on-ai-integration-refined-performance-and-a-stellar-camera-system/article70064657.ece,SciTech
403,Maharashtra doctors go on 1-day strike against government nod to registration of homeopaths,Hindu,https://www.thehindu.com/sci-tech/health/maharashtra-doctors-go-on-1-day-strike-against-government-nod-to-registration-of-homeopaths/article70064594.ece,SciTech
404,OpenAI and Google DeepMind AI models win gold at ICPC,Hindu,https://www.thehindu.com/sci-tech/technology/openai-and-google-deepmind-ai-models-win-gold-at-icpc/article70064653.ece,SciTech
405,Brain-eating amoeba: Fourth recovery from amoebic meningoencephalitis reported in Kerala’s Kozhikode in recent weeks,Hindu,https://www.thehindu.com/news/national/kerala/brain-eating-amoeba-fourth-recovery-from-meningoencephalitis-reported-in-keralas-kozhikode-in-recent-weeks/article70064580.ece,SciTech
406,Industry leaders reconsidered data location due to sovereignty risks: Survey,Hindu,https://www.thehindu.com/sci-tech/technology/industry-leaders-reconsidered-data-location-due-to-sovereignty-risks-survey/article70064593.ece,SciTech
407,Tesla under investigation after parents say faulty door handles trapped their kids in the back,Hindu,https://www.thehindu.com/sci-tech/technology/tesla-under-investigation-after-parents-say-faulty-door-handles-trapped-their-kids-in-the-back/article70064494.ece,SciTech
408,"Beijing drops Google probe, shifting focus to Nvidia in U.S. trade talks: Report",Hindu,https://www.thehindu.com/sci-tech/technology/beijing-drops-google-probe-shifting-focus-to-nvidia-in-us-trade-talks-report/article70064530.ece,SciTech
409,Sports eye safety: protecting your vision on the field,Hindu,https://www.thehindu.com/sci-tech/health/sports-eye-safety-protecting-your-vision-on-the-field/article70055709.ece,SciTech
410,Republican lawmaker raises concerns about TikTok divestiture deal,Hindu,https://www.thehindu.com/sci-tech/technology/republican-lawmaker-raises-concerns-about-tiktok-divestiture-deal/article70064098.ece,SciTech
411,Arjuna asteroid 2025 PN7 is earth’s latest quasi-satellite,Hindu,https://www.thehindu.com/sci-tech/science/arjuna-asteroid-2025-pn7-is-earths-latest-quasi-satellite/article70064214.ece,SciTech
412,"YouTube, new leader of U.S. media industry, bets on AI as key for creating content",Hindu,https://www.thehindu.com/sci-tech/technology/youtube-new-leader-of-us-media-industry-bets-on-ai-as-key-for-creating-content/article70064093.ece,SciTech
413,Groq more than doubles valuation to $6.9 billion as investors bet on AI chips,Hindu,https://www.thehindu.com/sci-tech/technology/groq-more-than-doubles-valuation-to-69-billion-as-investors-bet-on-ai-chips/article70064190.ece,SciTech
414,Apple explores test production of foldable iPhones in Taiwan: Report,Hindu,https://www.thehindu.com/sci-tech/technology/apple-explores-test-production-of-foldable-iphones-in-taiwan-report/article70064096.ece,SciTech
415,"Google, PayPal partner to roll out AI-powered solutions across platforms",Hindu,https://www.thehindu.com/sci-tech/technology/google-paypal-partner-to-roll-out-ai-powered-solutions-across-platforms/article70064101.ece,SciTech
416,"Amazon violated online shopper protection law, judge rules ahead of Prime signup trial",Hindu,https://www.thehindu.com/sci-tech/technology/amazon-violated-online-shopper-protection-law-judge-rules-ahead-of-prime-signup-trial/article70064191.ece,SciTech
417,Moody's flags risk in Oracle's $300 billion of recently signed AI contracts,Hindu,https://www.thehindu.com/sci-tech/technology/moodys-flags-risk-in-oracles-300-billion-of-recently-signed-ai-contracts/article70064192.ece,SciTech
418,"Amazon invests over $1 billion to raise employee pay, lower healthcare costs",Hindu,https://www.thehindu.com/sci-tech/technology/amazon-invests-over-1-billion-to-raise-employee-pay-lower-healthcare-costs/article70064109.ece,SciTech
419,Nvidia CEO disappointed over China chip ban report,Hindu,https://www.thehindu.com/sci-tech/technology/nvidia-ceo-disappointed-over-china-chip-ban-report/article70064091.ece,SciTech
420,Meta expands AI glasses line in a bet on the future,Hindu,https://www.thehindu.com/sci-tech/technology/meta-expands-ai-glasses-line-in-a-bet-on-the-future/article70064088.ece,SciTech
421,Is age catching up with India’s dams?,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/is-age-catching-up-with-india-dams/article70062245.ece,SciTech
422,"In Nordic dispute over EU forest targets, echoes of Greece’s crisis",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/in-nordic-dispute-over-eu-forest-targets-echoes-of-greeces-crisis/article70060707.ece,SciTech
423,"Early intervention, greater awareness key to reducing the burden of cancer, say experts",Hindu,https://www.thehindu.com/sci-tech/health/early-intervention-greater-awareness-key-to-reducing-the-burden-of-cancer-say-experts/article70060675.ece,SciTech
424,Crosstalk: waning immunity against Japanese encephalitis worsens dengue,Hindu,https://www.thehindu.com/sci-tech/science/crosstalk-waning-immunity-against-japanese-encephalitis-worsens-dengue/article70060331.ece,SciTech
425,ASG Eye Hospital expands eye care network with 11 strategic partnerships across tier-2 and tier-3 cities,Hindu,https://www.thehindu.com/sci-tech/health/asg-eye-hospital-expands-eye-care-network-with-11-strategic-partnerships-across-tier-2-and-tier-3-cities/article70060621.ece,SciTech
426,"As Project Cheetah turns three, female cheetah relocated from Kuno to Gandhisagar",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/as-project-cheetah-turns-three-female-cheetah-relocated-from-kuno-to-gandhisagar/article70062220.ece,SciTech
427,How the DeepSeek-R1 AI model was taught to teach itself to reason | Explained,Hindu,https://www.thehindu.com/sci-tech/science/how-the-deepseek-r1-ai-model-was-taught-to-teach-itself-to-reason-explained/article70061424.ece,SciTech
428,Veterinarians attempt to tranquillise tusker near Coimbatore,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/veterinarians-attempt-to-tranquillize-wild-tusker-rolex-near-coimbatore/article70061406.ece,SciTech
429,Is spotting after menopause normal?,Hindu,https://www.thehindu.com/sci-tech/health/is-spotting-after-menopause-normal/article70045160.ece,SciTech
430,"Uneven access to early detection is a major challenge in congenital heart disease care in India, say experts",Hindu,https://www.thehindu.com/sci-tech/health/uneven-access-to-early-detection-is-a-major-challenge-in-congenital-heart-disease-care-in-india-say-experts/article70037196.ece,SciTech
431,New study finds how calcium and pH regulate ovarian cancer spheroids,Hindu,https://www.thehindu.com/news/national/karnataka/new-study-finds-how-calcium-and-ph-regulate-ovarian-cancer-spheroids/article70060757.ece,SciTech
432,Bengaluru scientists develop affordable fruit fly trap; seek global patents,Hindu,https://www.thehindu.com/news/national/karnataka/bengaluru-scientists-develop-affordable-fruit-fly-trap-seek-global-patents/article70060927.ece,SciTech
433,COP30 talks loom as major emitters dither on updating climate goals,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/in-run-up-to-brazil-climate-talks-countries-dither-on-ambition-eu-bloc-yet-to-arrive-at-consensus-on-ndcs/article70060925.ece,SciTech
434,Nothing OS 4.0 goes official with effects like extra dark mode and AI usage dashboard,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/nothing-os-40-goes-official-with-effects-like-extra-dark-mode-and-ai-usage-dashboard/article70061088.ece,SciTech
435,This Thiruvananthapuram-based trekking group ties community building with outdoor activity,Hindu,https://www.thehindu.com/life-and-style/travel/this-thiruvananthapuram-based-trekking-group-ties-community-building-with-outdoor-activity/article70056923.ece,SciTech
436,"Chances of dying from chronic disease increased in India, women affected more: Lancet study",Hindu,https://www.thehindu.com/sci-tech/health/chances-of-dying-from-chronic-disease-increased-in-india-women-affected-more-lancet-study/article70060511.ece,SciTech
437,"Kerala Assembly: Health department blindsided by recurrence of amoebic meningoencephalitis cases, says Opposition Leader",Hindu,https://www.thehindu.com/news/national/kerala/kerala-assembly-health-department-blindsided-by-recurrence-of-amoebic-meningoencephalitis-says-opposition-leader/article70060537.ece,SciTech
438,Google launches payments protocol for agentic AI transactions,Hindu,https://www.thehindu.com/sci-tech/technology/google-launches-payments-protocol-for-agentic-ai-transactions/article70060565.ece,SciTech
439,Indo-US research collaboration identifies cholesterol’s role in irreversible hair loss,Hindu,https://www.thehindu.com/sci-tech/health/indo-us-research-collaboration-identifies-cholesterols-role-in-irreversible-hair-loss/article70060476.ece,SciTech
440,OpenAI is building age verification system in ChatGPT for teen safety,Hindu,https://www.thehindu.com/sci-tech/technology/openai-is-building-age-verification-system-in-chatgpt-for-teen-safety/article70060464.ece,SciTech
441,Supreme Court seeks response from Centre for CBI probe into tiger poaching ring,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/supreme-court-tigers-maharashtra-madhya-pradesh-heartland-poaching-syndicate/article70060064.ece,SciTech
442,"Govt plans ₹5,000 cr scheme to promote decarbonisation in steel industry: Steel Secretary",Hindu,https://www.thehindu.com/business/Industry/govt-plans-5000-cr-scheme-to-promote-decarbonisation-in-steel-industry-steel-secretary/article70060099.ece,SciTech
443,"Kerala Assembly: Govt promises action in General Hospital medical negligence case, free care to patient",Hindu,https://www.thehindu.com/news/national/kerala/kerala-assembly-govt-promises-action-in-general-hospital-medical-negligence-case-free-care-to-patient/article70060061.ece,SciTech
444,YouTube announces AI tools for creators using Shorts,Hindu,https://www.thehindu.com/sci-tech/technology/youtube-announces-ai-tools-for-creators-using-shorts/article70060095.ece,SciTech
445,Nvidia's new RTX6000D chip for China finds little favour with major firms,Hindu,https://www.thehindu.com/sci-tech/technology/nvidias-new-rtx6000d-chip-for-china-finds-little-favour-with-major-firms/article70059652.ece,SciTech
446,Robotics startup Figure valued at $39 billion in latest funding round,Hindu,https://www.thehindu.com/sci-tech/technology/robotics-startup-figure-valued-at-39-billion-in-latest-funding-round/article70059654.ece,SciTech
447,Workday to buy AI firm Sana for $1.1 billion as HR software deal-making heats up,Hindu,https://www.thehindu.com/sci-tech/technology/workday-to-buy-ai-firm-sana-for-11-billion-as-hr-software-deal-making-heats-up/article70059653.ece,SciTech
448,UK and U.S. agree $42 billion tech pact to mark Trump's visit,Hindu,https://www.thehindu.com/sci-tech/technology/uk-and-us-agree-42-billion-tech-pact-to-mark-trumps-visit/article70059650.ece,SciTech
449,U.S. senators demand Meta's internal data on kids' safety,Hindu,https://www.thehindu.com/sci-tech/technology/us-senators-demand-metas-internal-data-on-kids-safety/article70059649.ece,SciTech
450,Microsoft seizes 340 websites linked to growing phishing subscription service,Hindu,https://www.thehindu.com/sci-tech/technology/microsoft-seizes-340-websites-linked-to-growing-phishing-subscription-service/article70059646.ece,SciTech
451,Dr. Ramdas Pai turns 90: A tribute to the architect of modern Manipal,Hindu,https://www.thehindu.com/news/national/karnataka/dr-ramdas-pais-90th-birthday-a-tribute-to-the-architect-of-modern-manipal/article70056717.ece,SciTech
452,The hidden human cost of Artificial Intelligence,Hindu,https://www.thehindu.com/news/national/the-hidden-human-cost-of-artificial-intelligence/article70056676.ece,SciTech
453,"Amid rising obesity, children’s exposure to ultra-processed foods increases",Hindu,https://www.thehindu.com/data/amid-rising-obesity-childrens-exposure-to-ultra-processed-foods-increases/article70056884.ece,SciTech
454,"China says U.S. TikTok deal a 'win-win', will review app's technology and IP transfers",Hindu,https://www.thehindu.com/news/international/china-says-us-tiktok-deal-a-win-win-will-review-apps-technology-and-ip-transfers/article70059554.ece,SciTech
455,Science quiz: Tinkering with storms,Hindu,https://www.thehindu.com/sci-tech/science/science-quiz-tinkering-with-storms/article70052448.ece,SciTech
456,Portable ion chromatograph brings real-world practice to classrooms,Hindu,https://www.thehindu.com/sci-tech/science/portable-ion-chromatograph-brings-real-world-practice-to-classrooms/article70055574.ece,SciTech
457,Making health care safe for every Indian,Hindu,https://www.thehindu.com/opinion/op-ed/making-health-care-safe-for-every-indian/article70057965.ece,SciTech
458,"After Indore, patients allege rat bites at Jabalpur medical college; probe launched",Hindu,https://www.thehindu.com/news/national/madhya-pradesh/after-indore-patients-allege-rat-bites-at-jabalpur-medical-college-probe-launched/article70057348.ece,SciTech
459,WHO includes drugs for diabetes and weight loss in essential medicines list,Hindu,https://www.thehindu.com/sci-tech/health/who-includes-drugs-for-diabetes-and-weight-loss-in-essential-medicines-list/article70058137.ece,SciTech
460,Female cheetah to be relocated from Kuno to Gandhi Sagar on September 17,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/female-cheetah-to-be-relocated-from-kuno-to-gandhi-sagar-on-september-17/article70058125.ece,SciTech
461,"Study finds Chennai tops in AC usage among 7 cities, raises concerns over refrigerant emissions",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/study-finds-chennai-tops-in-ac-usage-among-7-cities-raises-concerns-over-refrigerant-emissions/article70057267.ece,SciTech
462,Amoebic meningoencephalitis: Kerala Health dept. moots collaborative study with ICMR-NIE,Hindu,https://www.thehindu.com/news/national/kerala/amoebic-meningoencephalitis-kerala-health-dept-moots-collaborative-study-with-icmr-nie/article70057111.ece,SciTech
463,Trump says U.S. has a buyer for TikTok,Hindu,https://www.thehindu.com/news/international/trump-says-us-has-a-buyer-for-tiktok/article70057368.ece,SciTech
464,"Study highlights gaps in cough management, calls for scientific approach to its categorisation",Hindu,https://www.thehindu.com/sci-tech/health/study-highlights-gaps-in-cough-management-calls-for-scientific-approach-to-its-categorisation/article70056754.ece,SciTech
465,Mid-income nations see steepest increase of musculoskeletal disorders during 1990-2021: study,Hindu,https://www.thehindu.com/sci-tech/health/mid-income-nations-see-steepest-increase-of-musculoskeletal-disorders-during-1990-2021-study/article70056692.ece,SciTech
466,"Fossil fuels leave toxic mark on human health from birth to death, study finds",Hindu,https://www.thehindu.com/sci-tech/health/fossil-fuels-leave-toxic-mark-on-human-health-from-birth-to-death-study-finds/article70056447.ece,SciTech
467,‘Data dal’ volunteers improving health delivery in Assam’s Bodoland,Hindu,https://www.thehindu.com/news/national/assam/data-dal-volunteers-improving-health-delivery-in-assams-bodoland/article70056485.ece,SciTech
468,Testicular torsion in children: why prompt medical attention is crucial,Hindu,https://www.thehindu.com/sci-tech/health/testicular-torsion-in-children-why-prompt-medical-attention-is-crucial/article70033483.ece,SciTech
469,"Kerala Assembly: No patient under govt schemes should pay for equipment, says Health Minister Veena George",Hindu,https://www.thehindu.com/news/national/kerala/kerala-assembly-no-patient-under-govt-schemes-should-pay-for-equipment-says-health-minister-veena-george/article70056304.ece,SciTech
470,Rising mental health needs and the cracks in care access,Hindu,https://www.thehindu.com/sci-tech/health/health-matters-newsletter-rising-mental-health-needs-and-the-cracks-in-care-access/article70056223.ece,SciTech
471,Google releases open-source AI model VaultGemma with differential privacy,Hindu,https://www.thehindu.com/sci-tech/technology/google-releases-open-source-ai-model-vaultgemma-with-differential-privacy/article70056448.ece,SciTech
472,"Google’s Nano Banana AI goes viral, reminiscent of ChatGPT’s Studio Ghibli trend",Hindu,https://www.thehindu.com/sci-tech/technology/googles-nano-banana-ai-goes-viral-reminiscent-of-chatgpts-studio-ghibli-trend/article70056216.ece,SciTech
473,"Air Conditioner will become the highest Greenhouse Gas (GHG)-emitting appliance in the country, shows survey",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/ac-highest-greenhouse-gas-emitting-appliance-in-the-country-survey/article70053625.ece,SciTech
474,Samsung starts rolling One UI 8 official version to Galaxy devices,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/samsung-starts-rolling-one-ui-8-official-version-to-galaxy-devices/article70056013.ece,SciTech
475,How older adults can continue doing what they love with the right lifestyle,Hindu,https://www.thehindu.com/sci-tech/health/how-older-adults-can-continue-doing-what-they-love-with-the-right-lifestyle/article70032805.ece,SciTech
476,"Nothing raises $200 million funding, to launch AI-native devices next year",Hindu,https://www.thehindu.com/sci-tech/technology/nothing-raises-200-million-funding-to-launch-ai-native-devices-next-year/article70055797.ece,SciTech
477,OpenAI upgrades AI coding agent Codex,Hindu,https://www.thehindu.com/sci-tech/technology/openai-upgrades-ai-coding-agent-codex/article70055803.ece,SciTech
478,"Google fires over 200 AI contract workers for demanding better pay, job security: Report",Hindu,https://www.thehindu.com/sci-tech/technology/google-fires-over-200-ai-contract-workers-for-demanding-better-pay-job-security-report/article70055770.ece,SciTech
479,Why do our brains fall for optical illusions?,Hindu,https://www.thehindu.com/sci-tech/science/why-do-our-brains-fall-for-optical-illusions/article70055720.ece,SciTech
480,The lonely life and death of Delhi's only African elephant,BBC,https://www.bbc.com/news/articles/cx2nlevy2gpo?at_medium=RSS&at_campaign=rss,India
481,India regulator rejects US firm's fraud claims against Adani Group,BBC,https://www.bbc.com/news/articles/c0m4l14vdplo?at_medium=RSS&at_campaign=rss,India
482,US revokes visas of Indian executives over alleged fentanyl trafficking,BBC,https://www.bbc.com/news/articles/cx2px5gd6gzo?at_medium=RSS&at_campaign=rss,India
483,Battling a rare brain-eating disease in an Indian state,BBC,https://www.bbc.com/news/articles/c79ven0xxyqo?at_medium=RSS&at_campaign=rss,India
484,Newborn baby buried alive in India fights for her life,BBC,https://www.bbc.com/news/articles/c8jm18w299ko?at_medium=RSS&at_campaign=rss,India
485,Rahul Gandhi says India poll panel shielding 'vote thieves',BBC,https://www.bbc.com/news/articles/cj9zv8xy8pno?at_medium=RSS&at_campaign=rss,India
486,Air India crash victims' families sue aerospace firms Boeing and Honeywell,BBC,https://www.bbc.com/news/articles/c07vdx9e1ygo?at_medium=RSS&at_campaign=rss,India
487,Trump's birthday call to Modi amid US-India trade talks,BBC,https://www.bbc.com/news/articles/cvgjedz3y5eo?at_medium=RSS&at_campaign=rss,India
488,Why more women get cancer in India - but more men die,BBC,https://www.bbc.com/news/articles/c04q9v49ndgo?at_medium=RSS&at_campaign=rss,India
489,One woman and 33 men: Why India's Supreme Court is 'a men's club',BBC,https://www.bbc.com/news/articles/ce9r047252jo?at_medium=RSS&at_campaign=rss,India
490,The Indian city that sparkles like Paris at night,BBC,https://www.bbc.com/news/articles/c14704vj4r2o?at_medium=RSS&at_campaign=rss,India
491,Worried migrants head home from India after Nepal turmoil,BBC,https://www.bbc.com/news/articles/c15kzx99qevo?at_medium=RSS&at_campaign=rss,India
492,"After fatal crash, Sikh truck drivers in the US fear backlash",BBC,https://www.bbc.com/news/articles/cy4rmymrl2ro?at_medium=RSS&at_campaign=rss,India
493,Kashmir's young are preserving history -  one post at a time,BBC,https://www.bbc.com/news/articles/crr2vq1r7w4o?at_medium=RSS&at_campaign=rss,India
494,Nepal turmoil adds to India's woes in South Asia,BBC,https://www.bbc.com/news/articles/c8xrqld50dko?at_medium=RSS&at_campaign=rss,India
495,Tesco to Victoria's Secret: India's booming back-offices worry about rising trade barriers,BBC,https://www.bbc.com/news/articles/c1wgqjd02n1o?at_medium=RSS&at_campaign=rss,India
496,Why monsoon rains have been so deadly in India this year,BBC,https://www.bbc.com/news/articles/c9wdr08wq2zo?at_medium=RSS&at_campaign=rss,India
497,"Duped of millions in 'digital arrest', Indian woman seeks answers from banks",BBC,https://www.bbc.com/news/articles/clydllln9lgo?at_medium=RSS&at_campaign=rss,India
498,Iconic Parsi magazine to shut after 60 years,BBC,https://www.bbc.com/news/articles/c20zpplevn3o?at_medium=RSS&at_campaign=rss,India
499,New Bollywood romcom sparks debate over stereotyping south India,BBC,https://www.bbc.com/news/articles/c4gveer8wgro?at_medium=RSS&at_campaign=rss,India
500,"Homes damaged, cars swept away as rains flood India's Uttarakhand",BBC,https://www.bbc.com/news/videos/c8641vd73jxo?at_medium=RSS&at_campaign=rss,India
501,"Watch: BBC analyses the warmth and hand-holding at Xi, Modi and Putin's summit",BBC,https://www.bbc.com/news/videos/cn0r02zgjj4o?at_medium=RSS&at_campaign=rss,India
502,"Watch: Putin, Modi and other world leaders in China for summit",BBC,https://www.bbc.com/news/videos/c5y310qngqpo?at_medium=RSS&at_campaign=rss,India
503,Watch: Raging rivers cause destruction in parts of northern India,BBC,https://www.bbc.com/news/videos/cp94eg1p7rvo?at_medium=RSS&at_campaign=rss,India
504,Heartbreaking search for missing children after India flash floods,BBC,https://www.bbc.com/news/videos/c4gzky0yjn0o?at_medium=RSS&at_campaign=rss,India
505,Terrifying video shows flash flood engulfing riverside village in India,BBC,https://www.bbc.com/news/videos/cn85vlxxxz5o?at_medium=RSS&at_campaign=rss,India
506,Tesla: Milestone as first showroom opens in India,BBC,https://www.bbc.com/news/videos/c4gd51zp1xno?at_medium=RSS&at_campaign=rss,India
507,"Air India report may lead to answers, but not closure for families",BBC,https://www.bbc.com/news/videos/c80pj0pv974o?at_medium=RSS&at_campaign=rss,India
508,"Abhishek Bachchan: Cricket, India and Me",BBC,https://www.bbc.com/sport/cricket/videos/cvg47vrg1e2o?at_medium=RSS&at_campaign=rss,India
509,'I don't believe it yet': India plane crash victim's brother,BBC,https://www.bbc.com/news/videos/cg5vrd7lgm2o?at_medium=RSS&at_campaign=rss,India
510,China is calling a TikTok deal a win. What's in it for them?,BBC,https://www.bbc.com/news/articles/c9dxq0jz2l9o?at_medium=RSS&at_campaign=rss,Asia
511,Doctor penalised for calling mushroom murderer 'disturbed sociopath',BBC,https://www.bbc.com/news/articles/cjr51251353o?at_medium=RSS&at_campaign=rss,Asia
512,Can you be sued for defaming virtual K-pop stars? South Korea court says yes,BBC,https://www.bbc.com/news/articles/ceq2y91qy88o?at_medium=RSS&at_campaign=rss,Asia
513,Taliban ban books written by women from Afghan universities,BBC,https://www.bbc.com/news/articles/c0kn7yyzrjgo?at_medium=RSS&at_campaign=rss,Asia
514,Fury over corruption and 'nepo babies' as floods paralyse Philippines,BBC,https://www.bbc.com/news/articles/czrp7xkd2gpo?at_medium=RSS&at_campaign=rss,Asia
515,Air India crash victims' families sue aerospace firms Boeing and Honeywell,BBC,https://www.bbc.com/news/articles/c07vdx9e1ygo?at_medium=RSS&at_campaign=rss,Asia
516,Australia announces higher emissions cuts by 2035,BBC,https://www.bbc.com/news/articles/cvgn6mvvxm3o?at_medium=RSS&at_campaign=rss,Asia
517,Sex abuse charges against top Australian radio host downgraded,BBC,https://www.bbc.com/news/articles/c5y8ldlvpzgo?at_medium=RSS&at_campaign=rss,Asia
518,Controversial church leader denies bribing ex-South Korea first lady,BBC,https://www.bbc.com/news/articles/ckg65k7eleko?at_medium=RSS&at_campaign=rss,Asia
519,Nvidia boss 'disappointed' by reported China chip ban,BBC,https://www.bbc.com/news/articles/cqxz29pe1v0o?at_medium=RSS&at_campaign=rss,Asia
520,Timor-Leste scraps plan to buy MPs free cars after protests,BBC,https://www.bbc.com/news/articles/cy4ry7vpkdeo?at_medium=RSS&at_campaign=rss,Asia
521,US tennis star sorry for 'offensive' comments on Chinese food,BBC,https://www.bbc.com/news/articles/cx270m57zm7o?at_medium=RSS&at_campaign=rss,Asia
522,Battling a rare brain-eating disease in an Indian state,BBC,https://www.bbc.com/news/articles/c79ven0xxyqo?at_medium=RSS&at_campaign=rss,Asia
523,Politicians get rich while we suffer - so I helped bring down our government in 48 hours,BBC,https://www.bbc.com/news/articles/cvg9n760gddo?at_medium=RSS&at_campaign=rss,Asia
524,"US officers tied us up and pointed guns at us, South Korean engineers tell BBC",BBC,https://www.bbc.com/news/articles/c07v1j98ydvo?at_medium=RSS&at_campaign=rss,Asia
525,Why more women get cancer in India - but more men die,BBC,https://www.bbc.com/news/articles/c04q9v49ndgo?at_medium=RSS&at_campaign=rss,Asia
526,They were shot dead for protesting against corruption in Nepal,BBC,https://www.bbc.com/news/articles/cm2zkmxlkm9o?at_medium=RSS&at_campaign=rss,Asia
527,Highest government borrowing in August for five years,BBC,https://www.bbc.com/news/articles/cly9m4lqznro?at_medium=RSS&at_campaign=rss,Business
528,China is calling a TikTok deal a win. What's in it for them?,BBC,https://www.bbc.com/news/articles/c9dxq0jz2l9o?at_medium=RSS&at_campaign=rss,Business
529,"UK 'not out of woods' on inflation, says Bank as rates held",BBC,https://www.bbc.com/news/articles/cge2q7wvyz3o?at_medium=RSS&at_campaign=rss,Business
530,"Ticketmaster, Live Nation face US suit over resale tactics",BBC,https://www.bbc.com/news/articles/cpq5nq9gyrvo?at_medium=RSS&at_campaign=rss,Business
531,Canada and Mexico agree to deepen ties amid Trump trade war,BBC,https://www.bbc.com/news/articles/cwy8r042nx2o?at_medium=RSS&at_campaign=rss,Business
532,Electric aviation awaits a battery breakthrough,BBC,https://www.bbc.com/news/articles/cx27vlp3zzgo?at_medium=RSS&at_campaign=rss,Business
533,US firms pledge £150bn investment in UK as tech deal signed,BBC,https://www.bbc.com/news/articles/cx2nllgl3q7o?at_medium=RSS&at_campaign=rss,Business
534,Chipmaker Nvidia to invest $5bn in rival Intel,BBC,https://www.bbc.com/news/articles/c4gjd1mnjpyo?at_medium=RSS&at_campaign=rss,Business
