S.No,Headline,Source,Link,Category
407,World Rhino Day 2025 | The story of the horn and hair,Hindu,https://www.thehindu.com/children/world-rhino-day-the-story-of-the-horn-and-hair/article69955514.ece,SciTech
408,"Bosch Unlimited 7 Review | Intuitive, thoughtfully designed and apt for Indian cleaning needs",Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/bosch-unlimited-7-review-intuitive-thoughtfully-designed-and-apt-for-indian-cleaning-needs/article70101266.ece,SciTech
409,PM Modi inaugurates BSNL’s ‘swadeshi’ 4G network from Odisha,Hindu,https://www.thehindu.com/sci-tech/technology/pm-modi-inaugurates-bsnl-swadeshi-4g-network-from-odisha/article70101174.ece,SciTech
410,"Taiwan seeks bigger tech presence in India as U.S. demand rises, trade body chief says",Hindu,https://www.thehindu.com/sci-tech/technology/taiwan-seeks-bigger-tech-presence-in-india-as-us-demand-rises-trade-body-chief-says/article70100901.ece,SciTech
411,Amazon loses VP helping lead development of artificial general intelligence,Hindu,https://www.thehindu.com/sci-tech/technology/amazon-loses-vp-helping-lead-development-of-artificial-general-intelligence/article70100895.ece,SciTech
412,Anthropic to triple international workforce as AI models drive growth outside U.S.,Hindu,https://www.thehindu.com/sci-tech/technology/anthropic-to-triple-international-workforce-as-ai-models-drive-growth-outside-us/article70100896.ece,SciTech
413,Trump says Microsoft should fire its global affairs president Lisa Monaco,Hindu,https://www.thehindu.com/sci-tech/technology/trump-says-microsoft-should-fire-its-global-affairs-president-lisa-monaco/article70100897.ece,SciTech
414,Meta to launch ad-free Facebook and Instagram subscriptions in UK,Hindu,https://www.thehindu.com/sci-tech/technology/meta-to-launch-ad-free-facebook-and-instagram-subscriptions-in-uk/article70100899.ece,SciTech
415,ByteDance expected to maintain big role in new U.S. TikTok,Hindu,https://www.thehindu.com/sci-tech/technology/bytedance-expected-to-maintain-big-role-in-new-us-tiktok/article70100902.ece,SciTech
416,Could roses help heal diabetic wounds? A new research paper finds out,Hindu,https://www.thehindu.com/sci-tech/health/could-roses-help-heal-diabetic-wounds-a-new-research-paper-finds-out/article70083620.ece,SciTech
417,U.S. rejects WHO non-communicable diseases declaration: Robert F. Kennedy Jr.,Hindu,https://www.thehindu.com/news/international/us-rejects-who-non-communicable-diseases-declaration-robert-f-kennedy-jr/article70098253.ece,SciTech
418,NISAR satellite sends first radar images of Earth’s surface,Hindu,https://www.thehindu.com/sci-tech/science/nisar-satellite-sends-first-radar-images-of-earths-surface/article70099334.ece,SciTech
419,Science Ministry survey on R&D in India gets weak response from private sector,Hindu,https://www.thehindu.com/sci-tech/science/science-ministry-survey-on-research-and-development-in-india-gets-weak-response-from-private-sector/article70098344.ece,SciTech
420,"Recall Char Dham project judgment: Murli Manohar Joshi, environmentalists to Supreme Court",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/environmentalists-former-minister-appeal-supreme-court-to-restrain-himalayan-road-building/article70098968.ece,SciTech
421,"Astronauts with diabetes can undertake space missions, says study conducted during Axiom-4 mission",Hindu,https://www.thehindu.com/sci-tech/science/astronauts-with-diabetes-can-undertake-space-missions-says-study-conducted-during-axiom-4-mission/article70098664.ece,SciTech
422,"Oracle, Silver Lake part of group of investors who will own about 50% of TikTok U.S., source says",Hindu,https://www.thehindu.com/sci-tech/technology/oracle-silver-lake-part-of-group-of-investors-who-will-own-about-50-of-tiktok-us-source-says/article70098050.ece,SciTech
423,New method in Pichavaram uses tidal fluctuations to improve the survival of mangrove saplings,Hindu,https://www.thehindu.com/news/national/tamil-nadu/new-method-in-pichavaram-uses-tidal-fluctuations-to-improve-the-survival-of-mangrove-saplings/article70097405.ece,SciTech
424,"Watch: Post-COVID heart risks, men’s health, and what’s the new WHO update on essential meds?",Hindu,https://www.thehindu.com/videos/watch-post-covid-heart-risks-mens-health-and-whats-the-new-who-update-on-essential-meds/article70096935.ece,SciTech
425,Spotify to crack down on AI impersonation of musicians and spammy tracks,Hindu,https://www.thehindu.com/sci-tech/technology/spotify-to-crack-down-on-ai-impersonation-of-musicians-and-spammy-tracks/article70097069.ece,SciTech
426,Primebook 2 Neo Review | Bold concept pulled down by poor sound and trackpad,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/primebook-2-neo-review-bold-concept-pulled-down-by-poor-sound-and-trackpad/article70097110.ece,SciTech
427,The Science Quiz: Scientists and pseudoscience,Hindu,https://www.thehindu.com/sci-tech/science/the-science-quiz-scientists-and-pseudoscience/article70088701.ece,SciTech
428,OpenAI introduces ChatGPT Pulse for personalised daily reports,Hindu,https://www.thehindu.com/sci-tech/technology/openai-introduces-chatgpt-pulse-for-personalised-daily-reports/article70096917.ece,SciTech
429,"Sexually transmitted disease cases fall, but not syphilis in newborns",Hindu,https://www.thehindu.com/sci-tech/health/sexually-transmitted-disease-cases-fall-but-not-syphilis-in-newborns/article70096886.ece,SciTech
430,"Healthcare reforms required globally to match progress in diagnosis, treatment of Alzheimer's disease: researchers",Hindu,https://www.thehindu.com/sci-tech/health/healthcare-reforms-required-globally-to-match-progress-in-diagnosis-treatment-of-alzheimers-disease-researchers/article70096833.ece,SciTech
431,"1,000 kidney transplants and counting at Chennai’s Stanley Hospital",Hindu,https://www.thehindu.com/news/cities/chennai/1000-kidney-transplants-and-counting-at-chennais-stanley-hospital/article70074612.ece,SciTech
432,Halal concerns drive vaccine hesitancy as Indonesia fights measles outbreak,Hindu,https://www.thehindu.com/news/international/halal-concerns-drive-vaccine-hesitancy-as-indonesia-fights-measles-outbreak/article70096789.ece,SciTech
433,U.S. plans 1:1 chip production rule to curb overseas reliance: Report,Hindu,https://www.thehindu.com/sci-tech/technology/us-plans-11-chip-production-rule-to-curb-overseas-reliance-report/article70096705.ece,SciTech
434,"CoreWeave expands OpenAI pact with new $6.5 billion contract, sees ""the quarter of diversification""",Hindu,https://www.thehindu.com/sci-tech/technology/coreweave-expands-openai-pact-with-new-65-billion-contract-sees-the-quarter-of-diversification/article70096276.ece,SciTech
435,Cisco rolls out software aimed at connecting a quantum computing cloud,Hindu,https://www.thehindu.com/sci-tech/technology/cisco-rolls-out-software-aimed-at-connecting-a-quantum-computing-cloud/article70096263.ece,SciTech
436,Google likely to be hit with first EU antitrust fine under new EU law,Hindu,https://www.thehindu.com/sci-tech/technology/google-likely-to-be-hit-with-first-eu-antitrust-fine-under-new-eu-law/article70096365.ece,SciTech
437,"Instagram’s teen safety features are flawed, researchers say",Hindu,https://www.thehindu.com/sci-tech/technology/instagrams-teen-safety-features-are-flawed-researchers-say/article70096274.ece,SciTech
438,Musk's xAI accuses rival OpenAI of stealing trade secrets,Hindu,https://www.thehindu.com/sci-tech/technology/musks-xai-accuses-rival-openai-of-stealing-trade-secrets/article70096459.ece,SciTech
439,Elon Musk's xAI to provide Grok chatbot to U.S. federal agencies,Hindu,https://www.thehindu.com/sci-tech/technology/elon-musks-xai-to-provide-grok-chatbot-to-us-federal-agencies/article70096281.ece,SciTech
440,Meta unveils new AI video feed Vibes,Hindu,https://www.thehindu.com/sci-tech/technology/meta-unveils-new-ai-video-feed-vibes/article70096362.ece,SciTech
441,Intel approaches TSMC for investments or partnership: Report,Hindu,https://www.thehindu.com/sci-tech/technology/intel-approaches-tsmc-for-investments-or-partnership-report/article70096363.ece,SciTech
442,Amazon's AWS CEO chides staff for slow product rollouts,Hindu,https://www.thehindu.com/sci-tech/technology/amazons-aws-ceo-chides-staff-for-slow-product-rollouts/article70096364.ece,SciTech
443,"Databricks, OpenAI team up to deliver AI models for enterprise clients",Hindu,https://www.thehindu.com/sci-tech/technology/databricks-openai-team-up-to-deliver-ai-models-for-enterprise-clients/article70096368.ece,SciTech
444,Meta in talks to use Google's Gemini to improve ad business: Report,Hindu,https://www.thehindu.com/sci-tech/technology/meta-in-talks-to-use-googles-gemini-to-improve-ad-business-report/article70096284.ece,SciTech
445,U.S. judge preliminarily approves $1.5 billion Anthropic copyright settlement,Hindu,https://www.thehindu.com/sci-tech/technology/us-judge-preliminarily-approves-15-billion-anthropic-copyright-settlement/article70096260.ece,SciTech
446,U.S. sounds alarm over hackers targeting Cisco security devices,Hindu,https://www.thehindu.com/sci-tech/technology/us-sounds-alarm-over-hackers-targeting-cisco-security-devices/article70096283.ece,SciTech
447,Amazon to pay $2.5 billion to settle Prime deception allegations,Hindu,https://www.thehindu.com/sci-tech/technology/amazon-to-pay-25-billion-to-settle-prime-deception-allegations/article70096270.ece,SciTech
448,The right to be cool in a sweltering Global South,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/the-right-to-be-cool-in-a-sweltering-south/article70093081.ece,SciTech
449,Muscle matters: rethinking obesity with resistance training,Hindu,https://www.thehindu.com/sci-tech/health/muscle-matters-rethinking-obesity-with-resistance-training/article70051463.ece,SciTech
450,Why does sadness cause us to shed tears?,Hindu,https://www.thehindu.com/sci-tech/science/why-does-sadness-cause-us-to-shed-tears/article70084015.ece,SciTech
451,Not ‘only’ a nail infection,Hindu,https://www.thehindu.com/sci-tech/health/not-only-a-nail-infection/article70065100.ece,SciTech
452,Trump signs order declaring TikTok sale plan meets U.S. requirements,Hindu,https://www.thehindu.com/news/international/trump-signs-order-declaring-tiktok-sale-plan-meets-us-requirements/article70095159.ece,SciTech
453,HPV vaccine to be available on Vidal Health’s digital platform,Hindu,https://www.thehindu.com/sci-tech/health/hpv-vaccine-to-be-available-on-vidal-healths-digital-platform/article70094387.ece,SciTech
454,Microsoft disables services to Israel defence unit after review,Hindu,https://www.thehindu.com/sci-tech/technology/microsoft-disables-services-to-israel-defence-unit-after-review/article70094906.ece,SciTech
455,Study projects cancer deaths to rise by 75% in next 25 years; ageing among driving factors,Hindu,https://www.thehindu.com/sci-tech/health/study-projects-cancer-deaths-to-rise-by-75-in-next-25-years-ageing-among-driving-factors/article70093440.ece,SciTech
456,World lung day : understanding common respiratory diseases and their effective management,Hindu,https://www.thehindu.com/sci-tech/health/world-lung-day-understanding-common-respiratory-diseases-and-their-effective-management/article70092903.ece,SciTech
457,"Amazon receives 38 crore customer visits in 2 days, smartphones register double digit growth",Hindu,https://www.thehindu.com/sci-tech/technology/amazon-receives-38-crore-customer-visits-in-2-days-smartphones-register-double-digit-growth/article70093476.ece,SciTech
458,"Salt, Gandhi, and the physiology of sodium hunger",Hindu,https://www.thehindu.com/sci-tech/health/salt-gandhi-and-the-physiology-of-sodium-hunger/article70069082.ece,SciTech
459,Telangana’s T-Works spearheads flight simulator development,Hindu,https://www.thehindu.com/news/national/telangana/telanganas-t-works-spearheads-flight-simulator-development/article70093053.ece,SciTech
460,Western Ghats and wildlife roadkill | Green Humour by Rohan Chakravarty,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/western-ghats-and-wildlife-roadkill-green-humour-by-rohan-chakravarty/article70079782.ece,SciTech
461,All you need to know about: otroverts,Hindu,https://www.thehindu.com/sci-tech/health/all-you-need-to-know-about-otroverts/article70083490.ece,SciTech
462,India’s first dugong reserve in Palk Bay gains global recognition at IUCN Congress,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/indias-first-dugong-reserve-in-palk-bay-gains-global-recognition-at-iucn-congress/article70092524.ece,SciTech
463,AI “companions” use emotional manipulation to keep you chatting longer: Study,Hindu,https://www.thehindu.com/sci-tech/technology/ai-companions-use-emotional-manipulation-to-keep-you-chatting-longer-study/article70092622.ece,SciTech
464,Singapore threatens fines for Meta over Facebook impersonation scams,Hindu,https://www.thehindu.com/sci-tech/technology/singapore-threatens-fines-for-meta-over-facebook-impersonation-scams/article70092549.ece,SciTech
465,"Apple blames EU tech law for postponed features, app marketplace risks",Hindu,https://www.thehindu.com/sci-tech/technology/apple-blames-eu-tech-law-for-postponed-features-app-marketplace-risks/article70092491.ece,SciTech
466,Qualcomm launches Snapdragon 8 Elite Gen 5 along with Snapdragon X2 Elite processors,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/qualcomm-launches-snapdragon-8-elite-gen-5-along-with-snapdragon-x2-elite-processors/article70092498.ece,SciTech
467,Google unveils AI mood board tool Mixboard,Hindu,https://www.thehindu.com/sci-tech/technology/google-unveils-ai-mood-board-tool-mixboard/article70092436.ece,SciTech
468,"Nothing’s CMF to operate as independent subsidiary in India, announces JV with Optiemus",Hindu,https://www.thehindu.com/sci-tech/technology/nothings-cmf-to-operate-as-independent-subsidiary-in-india-announces-jv-with-optiemus/article70092182.ece,SciTech
469,OpenAI is building ads team internally: Report,Hindu,https://www.thehindu.com/sci-tech/technology/openai-is-building-ads-team-internally-report/article70092192.ece,SciTech
470,"China, world's largest carbon polluting nation, announces new climate goal to cut emissions",Hindu,https://www.thehindu.com/news/international/china-worlds-largest-carbon-polluting-nation-announces-new-climate-goal-to-cut-emissions/article70092039.ece,SciTech
471,"Trump will sign TikTok executive order on Thursday, source says",Hindu,https://www.thehindu.com/sci-tech/technology/trump-will-sign-tiktok-executive-order-on-thursday-source-says/article70091771.ece,SciTech
472,"OpenAI, under pressure to meet demand, widens scope of Stargate and eyes debt to finance chips",Hindu,https://www.thehindu.com/sci-tech/technology/openai-under-pressure-to-meet-demand-widens-scope-of-stargate-and-eyes-debt-to-finance-chips/article70091869.ece,SciTech
473,"TSMC, chip design software firms tap AI to help chips use less energy",Hindu,https://www.thehindu.com/sci-tech/technology/tsmc-chip-design-software-firms-tap-ai-to-help-chips-use-less-energy/article70091783.ece,SciTech
474,Collins Aerospace working on restoring software for airlines hit by cyberattack,Hindu,https://www.thehindu.com/sci-tech/technology/collins-aerospace-working-on-restoring-software-for-airlines-hit-by-cyberattack/article70091773.ece,SciTech
475,Oracle looks to raise $18 billion in debt,Hindu,https://www.thehindu.com/sci-tech/technology/oracle-looks-to-raise-18-billion-in-debt/article70091866.ece,SciTech
476,Japan's Tokio Marine and OpenAI to partner on developing AI agents: Report,Hindu,https://www.thehindu.com/sci-tech/technology/japans-tokio-marine-and-openai-to-partner-on-developing-ai-agents-report/article70091867.ece,SciTech
477,"Microsoft brings Anthropic AI models to 365 Copilot, diversifies beyond OpenAI",Hindu,https://www.thehindu.com/sci-tech/technology/microsoft-brings-anthropic-ai-models-to-365-copilot-diversifies-beyond-openai/article70091868.ece,SciTech
478,Intel seeks investment from Apple: Report,Hindu,https://www.thehindu.com/sci-tech/technology/intel-seeks-investment-from-apple-report/article70091789.ece,SciTech
479,Meta CEO Mark Zuckerberg says Instagram has grown to 3 billion monthly active users,Hindu,https://www.thehindu.com/sci-tech/technology/meta-ceo-mark-zuckerberg-says-instagram-has-grown-to-3-billion-monthly-active-users/article70091765.ece,SciTech
480,Australia's social media ban for teens draws praise at UN,Hindu,https://www.thehindu.com/sci-tech/technology/australias-social-media-ban-for-teens-draws-praise-at-un/article70091752.ece,SciTech
481,India beat Pakistan in thriller to win Asia Cup,BBC,https://www.bbc.com/sport/cricket/articles/c2ej42lmx3mo?at_medium=RSS&at_campaign=rss,India
482,Justice on hold: India court crippled by a million-case backlog,BBC,https://www.bbc.com/news/articles/c4gz4y4p80po?at_medium=RSS&at_campaign=rss,India
483,At least 40 dead in crush at political rally in India,BBC,https://www.bbc.com/news/articles/c98dqyj5dpjo?at_medium=RSS&at_campaign=rss,India
484,How smelly shoes inspired India's Ig Nobel prize-winning study,BBC,https://www.bbc.com/news/articles/cpq51xp4e91o?at_medium=RSS&at_campaign=rss,India
485,H-1B visa changes may give Canada an opportunity. Will it seize it?,BBC,https://www.bbc.com/news/articles/cx27lj39e99o?at_medium=RSS&at_campaign=rss,India
486,How India's war against Maoists is affecting its people,BBC,https://www.bbc.com/news/articles/c9qj9w5qyngo?at_medium=RSS&at_campaign=rss,India
487,"Woman, 73, deported by ICE to India after three decades in US",BBC,https://www.bbc.com/news/articles/c0jqvz24llyo?at_medium=RSS&at_campaign=rss,India
488,The Indian who caught 'Bikini killer' twice - and is now Netflix hero,BBC,https://www.bbc.com/news/articles/cq65gvjqz88o?at_medium=RSS&at_campaign=rss,India
489,The sun sets on India's iconic and controversial Soviet fighter jet,BBC,https://www.bbc.com/news/articles/cly72e3zrjno?at_medium=RSS&at_campaign=rss,India
490,Bollywood stars fight for personality rights amid deepfake surge,BBC,https://www.bbc.com/news/articles/cz08y4ppvr5o?at_medium=RSS&at_campaign=rss,India
491,Why the Pakistan-Saudi Arabia defence pact is unsettling India,BBC,https://www.bbc.com/news/articles/c147gkxyyrmo?at_medium=RSS&at_campaign=rss,India
492,Modi's tax cuts will give India a festive  spending boost,BBC,https://www.bbc.com/news/articles/c04qd2lkq23o?at_medium=RSS&at_campaign=rss,India
493,"Trump's $100,000 H-1B visa shock: Why US may lose more than India",BBC,https://www.bbc.com/news/articles/ce3yy58lj79o?at_medium=RSS&at_campaign=rss,India
494,'No sugar-coated cinema for me': Indian director who scripted history at Venice,BBC,https://www.bbc.com/news/articles/ce86148vn1xo?at_medium=RSS&at_campaign=rss,India
495,Sikh granny's arrest by US immigration sparks community anger,BBC,https://www.bbc.com/news/articles/ckgq63lgn7zo?at_medium=RSS&at_campaign=rss,India
496,Battling a rare brain-eating disease in an Indian state,BBC,https://www.bbc.com/news/articles/c79ven0xxyqo?at_medium=RSS&at_campaign=rss,India
497,The lonely life and death of Delhi's only African elephant,BBC,https://www.bbc.com/news/articles/cx2nlevy2gpo?at_medium=RSS&at_campaign=rss,India
498,Why more women get cancer in India - but more men die,BBC,https://www.bbc.com/news/articles/c04q9v49ndgo?at_medium=RSS&at_campaign=rss,India
499,One woman and 33 men: Why India's Supreme Court is 'a men's club',BBC,https://www.bbc.com/news/articles/ce9r047252jo?at_medium=RSS&at_campaign=rss,India
500,The Indian city that sparkles like Paris at night,BBC,https://www.bbc.com/news/articles/c14704vj4r2o?at_medium=RSS&at_campaign=rss,India
501,Worried migrants head home from India after Nepal turmoil,BBC,https://www.bbc.com/news/articles/c15kzx99qevo?at_medium=RSS&at_campaign=rss,India
502,"After fatal crash, Sikh truck drivers in the US fear backlash",BBC,https://www.bbc.com/news/articles/cy4rmymrl2ro?at_medium=RSS&at_campaign=rss,India
503,Five die after Indian city receives worst single-spell rainfall in years,BBC,https://www.bbc.com/news/videos/c5y5dr2qpqvo?at_medium=RSS&at_campaign=rss,India
504,"Homes damaged, cars swept away as rains flood India's Uttarakhand",BBC,https://www.bbc.com/news/videos/c8641vd73jxo?at_medium=RSS&at_campaign=rss,India
505,"Watch: BBC analyses the warmth and hand-holding at Xi, Modi and Putin's summit",BBC,https://www.bbc.com/news/videos/cn0r02zgjj4o?at_medium=RSS&at_campaign=rss,India
506,"Watch: Putin, Modi and other world leaders in China for summit",BBC,https://www.bbc.com/news/videos/c5y310qngqpo?at_medium=RSS&at_campaign=rss,India
507,Watch: Raging rivers cause destruction in parts of northern India,BBC,https://www.bbc.com/news/videos/cp94eg1p7rvo?at_medium=RSS&at_campaign=rss,India
508,Heartbreaking search for missing children after India flash floods,BBC,https://www.bbc.com/news/videos/c4gzky0yjn0o?at_medium=RSS&at_campaign=rss,India
509,Terrifying video shows flash flood engulfing riverside village in India,BBC,https://www.bbc.com/news/videos/cn85vlxxxz5o?at_medium=RSS&at_campaign=rss,India
510,Tesla: Milestone as first showroom opens in India,BBC,https://www.bbc.com/news/videos/c4gd51zp1xno?at_medium=RSS&at_campaign=rss,India
511,"Air India report may lead to answers, but not closure for families",BBC,https://www.bbc.com/news/videos/c80pj0pv974o?at_medium=RSS&at_campaign=rss,India
512,"Abhishek Bachchan: Cricket, India and Me",BBC,https://www.bbc.com/sport/cricket/videos/cvg47vrg1e2o?at_medium=RSS&at_campaign=rss,India
513,'I don't believe it yet': India plane crash victim's brother,BBC,https://www.bbc.com/news/videos/cg5vrd7lgm2o?at_medium=RSS&at_campaign=rss,India
514,High-speed falcon crowned New Zealand Bird of the Year,BBC,https://www.bbc.com/news/articles/cx25y1e5qrwo?at_medium=RSS&at_campaign=rss,Asia
515,Justice on hold: India court crippled by a million-case backlog,BBC,https://www.bbc.com/news/articles/c4gz4y4p80po?at_medium=RSS&at_campaign=rss,Asia
516,At least 40 dead in crush at political rally in India,BBC,https://www.bbc.com/news/articles/c98dqyj5dpjo?at_medium=RSS&at_campaign=rss,Asia
517,Is the US-China TikTok deal done? Here's what you need to know,BBC,https://www.bbc.com/news/videos/cg5ege645reo?at_medium=RSS&at_campaign=rss,Asia
518,China launches campaign to keep killjoys off the internet,BBC,https://www.bbc.com/news/articles/c39r7p47wzgo?at_medium=RSS&at_campaign=rss,Asia
519,"Woman, 73, deported by ICE to India after three decades in US",BBC,https://www.bbc.com/news/articles/c0jqvz24llyo?at_medium=RSS&at_campaign=rss,Asia
520,Taiwan convicts ex-presidential aide of spying for China,BBC,https://www.bbc.com/news/articles/cp8w0j16pyno?at_medium=RSS&at_campaign=rss,Asia
521,"Over 1,000 children fall ill from free school lunches in Indonesia",BBC,https://www.bbc.com/news/articles/cvg91y15l7qo?at_medium=RSS&at_campaign=rss,Asia
522,India imposes curfew in Ladakh after statehood protests turn violent,BBC,https://www.bbc.com/news/articles/cr5qzp7mq7qo?at_medium=RSS&at_campaign=rss,Asia
523,Kindergarten parents told to pay thousands for kids' art - sparking uproar and a midnight heist,BBC,https://www.bbc.com/news/articles/cq8ed2g95zlo?at_medium=RSS&at_campaign=rss,Asia
524,India legal setback for Elon Musk's X in free speech fight,BBC,https://www.bbc.com/news/articles/clyqxp0z7x0o?at_medium=RSS&at_campaign=rss,Asia
525,China makes landmark pledge to cut its climate emissions,BBC,https://www.bbc.com/news/articles/cj4y159190go?at_medium=RSS&at_campaign=rss,Asia
526,Stray Kids downplay global fame: 'Success is a strong word',BBC,https://www.bbc.com/news/articles/cy9n502g0vxo?at_medium=RSS&at_campaign=rss,Asia
527,Watch: BBC correspondent reports from southern China hit by 'king of storms',BBC,https://www.bbc.com/news/videos/cqlzkvlkn2yo?at_medium=RSS&at_campaign=rss,Asia
528,The sun sets on India's iconic and controversial Soviet fighter jet,BBC,https://www.bbc.com/news/articles/cly72e3zrjno?at_medium=RSS&at_campaign=rss,Asia
529,"Born in India, but not Indian: 'Stateless' man fights for citizenship",BBC,https://www.bbc.com/news/articles/c0m4xe20p8ro?at_medium=RSS&at_campaign=rss,Asia
530,Bollywood stars fight for personality rights amid deepfake surge,BBC,https://www.bbc.com/news/articles/cz08y4ppvr5o?at_medium=RSS&at_campaign=rss,Asia
531,Disabled Post Office Horizon victim offered 15% of claim,BBC,https://www.bbc.com/news/articles/cq5jqxjqj0eo?at_medium=RSS&at_campaign=rss,Business
532,How weight-loss injections are turning obesity into a wealth issue,BBC,https://www.bbc.com/news/articles/cre5xp83394o?at_medium=RSS&at_campaign=rss,Business
533,Reeves to guarantee paid work for young people unemployed for 18 months,BBC,https://www.bbc.com/news/articles/c80gj2knrx4o?at_medium=RSS&at_campaign=rss,Business
534,"Hackers contact Harrods after 430,000 customer records hit by IT breach",BBC,https://www.bbc.com/news/articles/cpq5w324pd3o?at_medium=RSS&at_campaign=rss,Business
535,The picturesque Dutch village set to charge tourists an entry fee,BBC,https://www.bbc.com/news/articles/cn4ly3mr443o?at_medium=RSS&at_campaign=rss,Business
536,Watch: PM repeatedly asked if he will rule out VAT rise in Budget,BBC,https://www.bbc.com/news/videos/c5y86zxvmmpo?at_medium=RSS&at_campaign=rss,Business
537,"More government help might be needed for Jaguar Land Rover, says MP",BBC,https://www.bbc.com/news/articles/c62zggj69e0o?at_medium=RSS&at_campaign=rss,Business
538,"Move over, Murdochs - a new family dynasty is shaking up US media",BBC,https://www.bbc.com/news/articles/cr4qwwk0g0yo?at_medium=RSS&at_campaign=rss,Business
539,"Building of three new towns will start before election, Labour pledges",BBC,https://www.bbc.com/news/articles/cly1geen679o?at_medium=RSS&at_campaign=rss,Business
540,'Jaguar Land Rover supply chain workers are really struggling',BBC,https://www.bbc.com/news/articles/c0q7395np59o?at_medium=RSS&at_campaign=rss,Business
541,Reeves pushes for EU youth migration scheme ahead of Budget,BBC,https://www.bbc.com/news/articles/c179z10vy28o?at_medium=RSS&at_campaign=rss,Business
542,Teaching union demands action over 'failing' pension scheme,BBC,https://www.bbc.com/news/articles/cm2zvj2ex70o?at_medium=RSS&at_campaign=rss,Business
543,Harrods says customers' data stolen in IT breach,BBC,https://www.bbc.com/news/articles/c8d70d912e6o?at_medium=RSS&at_campaign=rss,Business
544,"'There's no way we can afford $100,000': Small firms scramble over H-1B visa fees",BBC,https://www.bbc.com/news/articles/cdjzrl9kkkmo?at_medium=RSS&at_campaign=rss,Business
545,Zimbabwe is tobacco country. But some think the future lies in blueberries,BBC,https://www.bbc.com/news/articles/c5y5qllgpgzo?at_medium=RSS&at_campaign=rss,Business
546,The bacteria turning waste plastic into painkillers,BBC,https://www.bbc.com/news/articles/c4gvm1kjxxvo?at_medium=RSS&at_campaign=rss,Business
547,"Trump claims a TikTok deal is done. Who would own it, and how would it work?",BBC,https://www.bbc.com/news/articles/clyng762q4eo?at_medium=RSS&at_campaign=rss,Business
548,China launches campaign to keep killjoys off the internet,BBC,https://www.bbc.com/news/articles/c39r7p47wzgo?at_medium=RSS&at_campaign=rss,Business
549,What's the big deal about AI data centres?,BBC,https://www.bbc.com/news/articles/ckg2ldpl9leo?at_medium=RSS&at_campaign=rss,Business
550,Global conflicts drive demand for war risk insurance,BBC,https://www.bbc.com/news/articles/c15kzjkqpqeo?at_medium=RSS&at_campaign=rss,Business
551,"We have hybrid cars, now hybrid planes are coming",BBC,https://www.bbc.com/news/articles/cx27vlp3zzgo?at_medium=RSS&at_campaign=rss,Business
552,Food bank appeals for help due to soaring demand,BBC,https://www.bbc.com/news/articles/c62l0j5037eo?at_medium=RSS&at_campaign=rss,Business
553,Dad-of-three turns to food bank after job loss,BBC,https://www.bbc.com/news/articles/c8d7y1gj319o?at_medium=RSS&at_campaign=rss,Business
554,"'At our library you can borrow drills, telescopes and life jackets'",BBC,https://www.bbc.com/news/articles/cn5q61kywx1o?at_medium=RSS&at_campaign=rss,Business
555,Teaching union demands action over 'failing' pension scheme,BBC,https://www.bbc.com/news/articles/cm2zvj2ex70o?at_medium=RSS&at_campaign=rss,Business
556,Martin Lewis on one big misunderstanding about student loans,BBC,https://www.bbc.com/news/videos/c4g25mm41npo?at_medium=RSS&at_campaign=rss,Business
557,Trump's state visit is mired with potential pitfalls despite careful planning,BBC,https://www.bbc.com/news/articles/c4gw25w9841o?at_medium=RSS&at_campaign=rss,Business
558,The UK car industry is at a tipping point - can it be saved?,BBC,https://www.bbc.com/news/articles/c23p028p200o?at_medium=RSS&at_campaign=rss,Business
559,Trump's global tariffs 'victory' may well come at a high price,BBC,https://www.bbc.com/news/articles/c0l6g13rlwko?at_medium=RSS&at_campaign=rss,Business
560,"Labour might be down, but it's not necessarily out - voters reflect on a year in power",BBC,https://www.bbc.com/news/articles/cvg8vjm4ee1o?at_medium=RSS&at_campaign=rss,Business
561,China's electric cars are becoming slicker and cheaper - but is there a deeper cost?,BBC,https://www.bbc.com/news/articles/cy8d4v69jw6o?at_medium=RSS&at_campaign=rss,Business
562,Martin Lewis on one big misunderstanding about student loans,BBC,https://www.bbc.com/news/videos/c4g25mm41npo?at_medium=RSS&at_campaign=rss,Business
563,'I'm 21 and sharing a room with my 10-year-old sister',BBC,https://www.bbc.com/news/videos/c04qv40rq5ko?at_medium=RSS&at_campaign=rss,Business
564,Is the US-China TikTok deal done? Here's what you need to know,BBC,https://www.bbc.com/news/videos/cg5ege645reo?at_medium=RSS&at_campaign=rss,Business
565,Business Daily,BBC,https://www.bbc.co.uk/sounds/play/w3ct6s2n?at_medium=RSS&at_campaign=rss,Business
566,Rethink,BBC,https://www.bbc.co.uk/sounds/play/m002jtvk?at_medium=RSS&at_campaign=rss,Business
567,Nursery hackers threaten to publish more children's profiles online,BBC,https://www.bbc.com/news/articles/c07vxv8v89lo?at_medium=RSS&at_campaign=rss,Tech
